Num,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE
76,5296044,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Knockmeal, Abbeyfeale, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,N.A.,2 Bed,G,Buy,69000,"€69,000",52.38256,-9.368653,2023-09-12 12:03:05
77,4047871,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Foildarrig, Duagh, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,3 Bed,G,Buy,330000,"€330,000",52.411952,-9.375565,2023-09-12 12:03:05
78,5389991,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.BUNGALOW,"Trieneragh, Duagh, Listowel, Co. Kerry",1204,Horgan Properties,Mary Horgan,UNBRANDED_AGENT,3 Bath,3 Bed,N.A.,Buy,Price on Application,Price on Application,52.4147893,-9.3901918,2023-09-11 08:36:08
79,5345916,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.BUNGALOW,"Ballymacjordan, Abbeyfeale, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,2 Bath,4 Bed,C2,Buy,250000,"€250,000",52.391221,-9.317199,2023-08-25 10:59:59
80,5315874,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.BUNGALOW,"Springmount, Duagh, Duagh, Co. Kerry",2690,Dillon Prendiville Auctioneers,Tom Dillon B.SC PV&M Assoc. MIPAV,UNBRANDED_AGENT,1 Bath,3 Bed,C1,Buy,289000,"€289,000",52.415286,-9.38546,2023-09-04 09:25:53
81,4669852,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.BUNGALOW,"Ahane, Knocknagoshel, Tralee, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,1 Bath,2 Bed,SI_666,Buy,65000,"€65,000",52.36191707746946,-9.355152817997663,2023-06-21 08:15:05
82,4669832,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.BUNGALOW,"Ahane, Knocknagoshel, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,1 Bath,2 Bed,SI_666,Buy,65000,"€65,000",52.362253,-9.356003,2023-06-21 08:16:58
83,4726492,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Ballynagraigue, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,N.A.,N.A.,N.A.,Buy,50000,"€50,000",52.37637518532688,-9.330105802571808,2023-07-04 08:41:00
84,4726486,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Ballynagraigue, Duagh, Co. Kerry",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,N.A.,N.A.,N.A.,Buy,50000,"€50,000",52.37611674597528,-9.33308684133604,2023-07-04 08:41:00
85,4029220,Location.ABBEYFEALE_KERRY,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Shanbally, Abbeyfeale, Co. Limerick",2762,Sherry FitzGerald Stack,Maurice Stack,BRANDED_AGENT,N.A.,N.A.,N.A.,Commercial,230000,"€230,000",52.381873,-9.318906,2023-09-12 12:10:44.102000
86,5410775,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Convent Road, Abbeyfeale, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,5 Bed,F,Buy,100000,"AMV: €100,000",52.387363,-9.292211,2023-09-12 12:03:05
87,5403050,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Lower Main Street, Brosna, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,2 Bath,4 Bed,C1,Buy,290000,"€290,000",52.312848,-9.271251,2023-09-05 11:17:50
88,5399064,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ahane, Knocknagoshel, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,4 Bath,5 Bed,B2,Buy,295000,"€295,000",52.358581,-9.378944,2023-09-12 12:03:05
89,5396974,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Old Station House, Tullig South, Templeglantine, Co. Limerick",9038,Treaty Auctioneers,Martin O Donovan,UNBRANDED_AGENT,2 Bath,3 Bed,SI_666,Buy,Price on Application,Price on Application,52.388761,-9.224495,2023-09-02 09:17:01
90,5395572,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Tullig North, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,2 Bed,SI_666,Buy,145000,"€145,000",52.4084,-9.204456,2023-08-29 17:23:46
91,5393815,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"1 Foxfield, Ellis Wood, Abbeyfeale, Co. Limerick",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,3 Bath,3 Bed,B2,Buy,259000,"€259,000",52.37522,-9.308173,2023-09-06 12:24:04
92,5386061,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Coolaneelig, Abbeyfeale, Co. Kerry",10939,Online Estate Agent.ie,Johnathan Jordan,UNBRANDED_AGENT,3 Bath,4 Bed,D2,Buy,Price on Application,Price on Application,52.395358,-9.328932,2023-09-05 08:06:30
93,5380219,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"9 Colbert Terrace, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,2 Bed,SI_666,Buy,65000,"€65,000",52.386369,-9.299507,2023-08-16 10:25:33
94,5379516,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Port, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,D1,Buy,250000,"€250,000",52.422602,-9.319409,2023-08-15 17:00:06
95,5378256,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"The Square, Abbeyfeale, Co. Limerick",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,2 Bath,3 Bed,C3,Buy,450000,"€450,000",52.384807,-9.301215,2023-08-14 16:59:30
96,5368697,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"The Hill, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,1 Bed,SI_666,Buy,62000,"€62,000",52.370768216972806,-9.303027241837157,2023-08-08 14:29:02
97,5366183,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Dromtrasna Collins, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,2 Bath,4 Bed,C2,Buy,320000,"€320,000",52.368921,-9.269493,2023-08-04 14:47:14
98,5364964,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ballypierce, Newcastle West, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,235000,"€235,000",52.444444,-9.116601,2023-08-04 13:53:04
99,5361443,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Caherlane, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,140000,"€140,000",52.346605,-9.291669,2023-08-01 14:18:18
100,5348886,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Mountcollins Village, Mountcollins, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,4 Bed,C1,Buy,Price on Application,Price on Application,52.318257,-9.234017,2023-07-20 11:17:27
101,5348628,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"5 Gleann Cryle, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,3 Bath,3 Bed,B3,Buy,199000,"€199,000",52.376668,-9.302556,2023-08-08 13:36:24
102,5346064,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Doras Rua, Clash, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,F,Buy,198000,"€198,000",52.38364,-9.286685,2023-07-18 15:57:35
103,5343628,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Knockafreaghane, Brosna, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,4 Bed,C3,Buy,Price on Application,Price on Application,52.315028,-9.291759,2023-07-17 11:07:52
104,5337730,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Kilconlea Upper, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,4 Bath,3 Bed,C2,Buy,265000,"€265,000",52.360542,-9.316723,2023-08-21 10:19:50
105,5337662,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Athea Upper, Athea, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,SI_666,Buy,120000,"€120,000",52.462762,-9.293343,2023-07-12 09:57:51
106,5324354,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ahane, Knocknagoshel, Co. Kerry",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,N.A.,1 Bed,SI_666,Buy,52000,"€52,000",52.3611008180072,-9.354973548377103,2023-07-04 08:41:00
107,5324006,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"The Presbytery, Upper Main Street, Brosna, Co. Kerry",2690,Dillon Prendiville Auctioneers,Tom Dillon B.SC PV&M Assoc. MIPAV,UNBRANDED_AGENT,3 Bath,4 Bed,SI_666,Buy,239000,"€239,000",52.311174,-9.263329,2023-09-11 09:20:34
108,5323106,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Parochial House, Gortnagross, Athea, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,5 Bed,G,Buy,245000,"€245,000",52.457331,-9.286245,2023-09-12 12:03:06
109,5313330,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Knockulcare, Mountcollins, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,E2,Buy,Price on Application,Price on Application,52.312753,-9.21393,2023-08-14 13:19:24
110,5307692,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Devon Road, Templeglantine, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,2 Bath,4 Bed,E1,Buy,300000,"€300,000",52.382097,-9.218833,2023-07-04 08:41:00
111,5307369,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Templeathea, Athea, Co. Limerick",5065,Charles O'Brien,Charles O'Brien,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,350000,"€350,000",52.467262,-9.240772,2023-06-16 13:34:46
112,5296044,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Knockmeal, Abbeyfeale, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,N.A.,2 Bed,G,Buy,69000,"€69,000",52.38256,-9.368653,2023-09-12 12:03:05
113,5295574,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Caher, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,2 Bed,E1,Buy,115000,"€115,000",52.34615,-9.274277,2023-08-01 08:17:15
114,5295380,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Kilmanihan West, Knocknagoshel, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,1 Bath,4 Bed,C1,Buy,269000,"€269,000",52.341562,-9.352797,2023-09-12 12:03:06
115,5285483,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"1 Ros Ardan, Knockanure, Moyvane, Co. Kerry",2762,Sherry FitzGerald Stack,Norma Stack,BRANDED_AGENT,N.A.,3 Bed,C1,Buy,129000,"€129,000",52.461871,-9.370966,2023-09-12 12:03:06
116,5275755,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Meenyvoghane, Brosna, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,N.A.,1 Bed,SI_666,Buy,50000,"€50,000",52.316816,-9.32047,2023-05-22 11:13:58
117,5274515,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Glengort South, Tournafulla, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,2 Bath,3 Bed,G,Buy,295000,"€295,000",52.357784,-9.194011,2023-08-23 09:31:39
118,4684767,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Clash, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,C3,Buy,200000,"€200,000",52.383792,-9.286874,2023-07-04 08:41:00
119,4667490,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Derra, Brosna, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,1 Bath,4 Bed,G,Buy,135000,"€135,000",52.318872,-9.249704,2023-04-18 10:06:29
120,4663559,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"19 Cedarville, Abbeyfeale, Co. Limerick",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,4 Bath,4 Bed,C2,Buy,225000,"€225,000",52.385037,-9.294165,2023-03-15 16:10:46
121,4525003,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"New Street, Abbeyfeale, Co. Limerick",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,2 Bath,3 Bed,E2,Buy,150000,"€150,000",52.387415,-9.302134,2023-03-05 00:00:00
122,4523898,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Tir Na nOg, Killarney Road, Abbeyfeale, Co. Limerick",2690,Dillon Prendiville Auctioneers,Tom Dillon B.SC PV&M Assoc. MIPAV,UNBRANDED_AGENT,2 Bath,5 Bed,F,Buy,169000,"€169,000",52.382336,-9.301751,2023-09-04 09:25:53
123,4253232,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ballyduff, Knocknagoshel, Co. Kerry",4335,Ger Carmody Auctioneers,Ger Carmody,UNBRANDED_AGENT,2 Bath,4 Bed,D1,Buy,180000,"€180,000",52.306363,-9.39683,2023-04-03 09:46:44
124,4047871,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Foildarrig, Duagh, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,3 Bed,G,Buy,330000,"€330,000",52.411952,-9.375565,2023-09-12 12:03:05
125,3968827,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Old Station House, Tullig South, Templeglantine, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,2 Bath,3 Bed,SI_666,Buy,340000,"€340,000",52.388761,-9.224495,2023-07-04 08:41:00
126,3917323,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Church Street, Abbeyfeale, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,1 Bath,3 Bed,F,Buy,90000,"€90,000",52.386052,-9.301352,2023-09-12 12:03:05
127,3909867,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Harnett's Service Station, Devon Road, Templeglantine, Co. Limerick",2760,Rooney Auctioneers -Limerick,Gordon Kearney MRICS MSCSI,BRANDED_AGENT,3 Bath,3 Bed,E2,Buy,Price on Application,Price on Application,52.382722,-9.21643,2023-09-12 11:00:47
128,3907516,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Church Street, Abbeyfeale, Co. Limerick",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,2 Bath,3 Bed,F,Buy,90000,"€90,000",52.386052,-9.301352,2023-03-05 00:00:00
129,3797967,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Main Street, Knocknagoshel, Co. Kerry",6843,Gary O'Driscoll & Co Ltd,Gary O'Driscoll  B.Sc. MIPAV MCEI,UNBRANDED_AGENT,2 Bath,2 Bed,G,Buy,125000,"€125,000",52.331439,-9.381811,2023-09-07 08:18:53
130,3723007,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Knocknagoshel Village, Knocknagoshel, Co. Kerry",1091,Jerry Flynn & Co.,Jerry Flynn & Associates,UNBRANDED_AGENT,3 Bath,4 Bed,D1,Buy,195000,"€195,000",52.331323,-9.382858,2023-09-08 08:15:18
131,3717038,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Glenshesk, Templeglantine, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,E1,Buy,182000,"€182,000",52.394153,-9.153967,2023-07-04 08:41:00
132,3471334,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Knocknagoshel Village, Knocknagoshel, Co. Kerry",6843,Gary O'Driscoll & Co Ltd,Gary O'Driscoll  B.Sc. MIPAV MCEI,UNBRANDED_AGENT,1 Bath,7 Bed,F,Buy,62000,"€62,000",52.331216,-9.380739,2023-09-01 08:57:11
133,5410775,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Convent Road, Abbeyfeale, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,5 Bed,F,Buy,100000,"AMV: €100,000",52.387363,-9.292211,2023-09-12 12:03:05
134,5399064,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ahane, Knocknagoshel, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,4 Bath,5 Bed,B2,Buy,295000,"€295,000",52.358581,-9.378944,2023-09-12 12:03:05
135,5396974,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Old Station House, Tullig South, Templeglantine, Co. Limerick",9038,Treaty Auctioneers,Martin O Donovan,UNBRANDED_AGENT,2 Bath,3 Bed,SI_666,Buy,Price on Application,Price on Application,52.388761,-9.224495,2023-09-02 09:17:01
136,5395572,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Tullig North, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,2 Bed,SI_666,Buy,145000,"€145,000",52.4084,-9.204456,2023-08-29 17:23:46
137,5386061,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Coolaneelig, Abbeyfeale, Co. Kerry",10939,Online Estate Agent.ie,Johnathan Jordan,UNBRANDED_AGENT,3 Bath,4 Bed,D2,Buy,Price on Application,Price on Application,52.395358,-9.328932,2023-09-05 08:06:30
138,5379516,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Port, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,D1,Buy,250000,"€250,000",52.422602,-9.319409,2023-08-15 17:00:06
139,5368697,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"The Hill, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,1 Bed,SI_666,Buy,62000,"€62,000",52.370768216972806,-9.303027241837157,2023-08-08 14:29:02
140,5366183,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Dromtrasna Collins, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,2 Bath,4 Bed,C2,Buy,320000,"€320,000",52.368921,-9.269493,2023-08-04 14:47:14
141,5364964,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ballypierce, Newcastle West, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,235000,"€235,000",52.444444,-9.116601,2023-08-04 13:53:04
142,5361443,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Caherlane, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,140000,"€140,000",52.346605,-9.291669,2023-08-01 14:18:18
143,5348886,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Mountcollins Village, Mountcollins, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,4 Bed,C1,Buy,Price on Application,Price on Application,52.318257,-9.234017,2023-07-20 11:17:27
144,5346064,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Doras Rua, Clash, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,F,Buy,198000,"€198,000",52.38364,-9.286685,2023-07-18 15:57:35
145,5343628,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Knockafreaghane, Brosna, Co. Kerry",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,4 Bed,C3,Buy,Price on Application,Price on Application,52.315028,-9.291759,2023-07-17 11:07:52
146,5337730,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Kilconlea Upper, Abbeyfeale, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,4 Bath,3 Bed,C2,Buy,265000,"€265,000",52.360542,-9.316723,2023-08-21 10:19:50
147,5337662,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Athea Upper, Athea, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,SI_666,Buy,120000,"€120,000",52.462762,-9.293343,2023-07-12 09:57:51
148,5324354,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ahane, Knocknagoshel, Co. Kerry",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,N.A.,1 Bed,SI_666,Buy,52000,"€52,000",52.3611008180072,-9.354973548377103,2023-07-04 08:41:00
149,5324006,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"The Presbytery, Upper Main Street, Brosna, Co. Kerry",2690,Dillon Prendiville Auctioneers,Tom Dillon B.SC PV&M Assoc. MIPAV,UNBRANDED_AGENT,3 Bath,4 Bed,SI_666,Buy,239000,"€239,000",52.311174,-9.263329,2023-09-11 09:20:34
150,5323106,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Parochial House, Gortnagross, Athea, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,2 Bath,5 Bed,G,Buy,245000,"€245,000",52.457331,-9.286245,2023-09-12 12:03:06
151,5313330,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Knockulcare, Mountcollins, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,1 Bath,3 Bed,E2,Buy,Price on Application,Price on Application,52.312753,-9.21393,2023-08-14 13:19:24
152,5307692,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Devon Road, Templeglantine, Co. Limerick",1985,DNG Declan Woulfe,Declan Woulfe,UNBRANDED_AGENT,2 Bath,4 Bed,E1,Buy,300000,"€300,000",52.382097,-9.218833,2023-07-04 08:41:00
153,5307369,Location.ABBEYFEALE_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Templeathea, Athea, Co. Limerick",5065,Charles O'Brien,Charles O'Brien,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,350000,"€350,000",52.467262,-9.240772,2023-06-16 13:34:46
